"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 04월 06일","678.21","669.86","678.56","665.35","-","1.02%"
"2016년 04월 05일","671.33","671.83","675.95","670.47","-","-0.60%"
"2016년 04월 04일","675.39","681.41","681.69","674.11","-","-0.91%"
"2016년 04월 01일","681.59","672.08","681.79","669.55","-","0.69%"
"2016년 03월 31일","676.89","679.11","679.97","676.61","-","-0.57%"
"2016년 03월 30일","680.79","678.04","684.71","677.89","-","0.99%"
"2016년 03월 29일","674.14","662.18","675.23","659.84","-","1.34%"
"2016년 03월 28일","665.21","667.25","667.57","662.67","-","-0.14%"
"2016년 03월 24일","666.14","661.70","666.16","658.58","-","-0.05%"
"2016년 03월 23일","666.46","674.87","674.92","666.28","-","-1.31%"
"2016년 03월 22일","675.30","672.26","677.56","670.70","-","-0.10%"
"2016년 03월 21일","675.96","672.78","676.28","669.60","-","0.14%"
"2016년 03월 18일","675.03","666.76","675.34","666.54","-","1.36%"
"2016년 03월 17일","665.95","659.36","667.35","658.17","-","0.72%"
"2016년 03월 16일","661.19","652.48","661.91","652.22","-","0.88%"
"2016년 03월 15일","655.41","654.98","655.41","649.89","-","-0.14%"
"2016년 03월 14일","656.35","655.94","659.26","654.28","-","-0.42%"
"2016년 03월 11일","659.14","653.47","659.20","652.83","-","1.94%"
"2016년 03월 10일","646.58","647.02","652.41","637.45","-","0.51%"
"2016년 03월 09일","643.27","641.61","645.00","638.33","-","0.82%"
"2016년 03월 08일","638.01","646.48","647.39","637.49","-","-2.25%"
"2016년 03월 07일","652.68","647.07","655.73","644.02","-","0.32%"
"2016년 03월 04일","650.62","648.66","655.66","643.46","-","1.05%"
"2016년 03월 03일","643.89","643.52","645.29","639.09","-","0.09%"
"2016년 03월 02일","643.31","638.00","643.35","637.18","-","0.53%"
"2016년 03월 01일","639.90","627.58","639.93","626.47","-","2.86%"
"2016년 02월 29일","622.11","624.86","632.99","622.07","-","-0.41%"
"2016년 02월 26일","624.65","624.98","626.92","621.55","-","0.58%"
"2016년 02월 25일","621.07","614.74","621.12","608.19","-","1.26%"
"2016년 02월 24일","613.34","597.17","614.38","594.11","-","1.40%"
"2016년 02월 23일","604.87","611.51","613.35","604.08","-","-1.65%"
"2016년 02월 22일","615.00","612.53","618.12","611.89","-","1.58%"
"2016년 02월 19일","605.46","602.89","609.03","601.06","-","0.49%"
"2016년 02월 18일","602.52","611.14","611.20","602.13","-","-0.58%"
"2016년 02월 17일","606.05","595.43","606.97","594.97","-","2.39%"
"2016년 02월 16일","591.93","578.78","594.67","578.78","-","3.50%"
"2016년 02월 12일","571.90","564.56","572.31","557.52","-","2.27%"
"2016년 02월 11일","559.18","554.98","562.55","552.26","-","-0.79%"
"2016년 02월 10일","563.65","572.82","577.98","563.33","-","-0.76%"
"2016년 02월 09일","567.99","564.14","578.66","563.18","-","-0.61%"
"2016년 02월 08일","571.45","576.70","576.70","562.61","-","-2.52%"
"2016년 02월 05일","586.25","603.94","605.02","584.22","-","-3.53%"
"2016년 02월 04일","607.72","599.33","610.93","596.36","-","1.78%"
"2016년 02월 03일","597.11","600.76","602.36","585.16","-","0.24%"
"2016년 02월 02일","595.70","608.56","609.24","594.13","-","-3.39%"
"2016년 02월 01일","616.60","608.76","619.46","607.70","-","0.48%"
"2016년 01월 29일","613.68","594.13","613.71","594.07","-","4.57%"
"2016년 01월 28일","586.85","591.17","593.96","582.33","-","-0.31%"
"2016년 01월 27일","588.68","593.70","599.93","585.76","-","-1.20%"
"2016년 01월 26일","595.86","591.87","600.27","589.45","-","1.03%"
"2016년 01월 25일","589.81","597.25","598.22","588.60","-","-1.44%"
"2016년 01월 22일","598.42","599.97","602.23","594.56","-","1.85%"
"2016년 01월 21일","587.56","585.22","594.78","578.58","-","1.49%"
"2016년 01월 20일","578.94","571.64","584.76","562.75","-","0.65%"
"2016년 01월 19일","575.18","585.92","587.52","570.18","-","0.15%"
"2016년 01월 15일","574.29","575.03","581.61","566.30","-","-4.53%"
"2016년 01월 14일","601.57","592.17","604.55","583.66","-","2.05%"
"2016년 01월 13일","589.48","608.26","613.17","588.75","-","-3.14%"
"2016년 01월 12일","608.56","610.32","613.99","599.90","-","0.83%"
"2016년 01월 11일","603.55","606.25","608.85","595.13","-","0.51%"
"2016년 01월 08일","600.48","612.61","616.58","599.87","-","-1.60%"
"2016년 01월 07일","610.25","616.83","624.58","608.88","-","-3.32%"
"2016년 01월 06일","631.20","638.28","639.36","626.28","-","-2.81%"
"2016년 01월 05일","649.47","657.36","658.75","648.80","-","-1.04%"
"2016년 01월 04일","656.28","650.44","656.41","646.88","-","-1.09%"
